refund_id,order_item_id,refund_amount,refund_date,refund_reason
2989,102476,45.42,2026-02-12,Wrong Item
2990,264412,27.07,2026-02-12,Customer Error
2991,280452,13.37,2026-02-12,Customer Error
2992,163873,10.62,2026-02-12,Customer Error
2993,293164,76.53,2026-02-12,Damaged Item
2994,103319,60.0,2026-02-12,Damaged Item
2995,269153,11.18,2026-02-12,Customer Error
2996,256538,27.98,2026-02-12,Wrong Item
2997,134297,152.97,2026-02-12,Late Delivery
2998,146316,14.6,2026-02-12,Wrong Item
2999,261791,11.64,2026-02-12,Late Delivery
3000,210555,102.26,2026-02-12,Damaged Item
3001,14604,5.8,2026-02-12,Customer Error
3002,175694,22.81,2026-02-12,Damaged Item
3003,138489,25.08,2026-02-12,Damaged Item
3004,19239,5.92,2026-02-12,Wrong Item
3005,257074,9.6,2026-02-12,Late Delivery
3006,102271,3.01,2026-02-12,Late Delivery
3007,15173,8.89,2026-02-12,Damaged Item
3008,234776,19.53,2026-02-12,Customer Error
3009,220826,48.85,2026-02-12,Customer Error
3010,165596,565.86,2026-02-12,Customer Error
3011,130792,17.87,2026-02-12,Damaged Item
3012,167760,32.17,2026-02-12,Customer Error
3013,181046,30.38,2026-02-12,Late Delivery
3014,104568,58.47,2026-02-12,Late Delivery
3015,54909,9.71,2026-02-12,Wrong Item
3016,250289,29.36,2026-02-12,Customer Error
3017,180633,21.43,2026-02-12,Late Delivery
3018,79418,35.25,2026-02-12,Customer Error
3019,261098,2.55,2026-02-12,Damaged Item
3020,223286,7.75,2026-02-12,Wrong Item
3021,143639,6.2,2026-02-12,Late Delivery
3022,27517,30.55,2026-02-12,Late Delivery
3023,116218,10.96,2026-02-12,Wrong Item
3024,45606,67.46,2026-02-12,Damaged Item
3025,93615,42.4,2026-02-12,Damaged Item
3026,65984,5.02,2026-02-12,Late Delivery
3027,160919,3.37,2026-02-12,Late Delivery
3028,114313,32.19,2026-02-12,Customer Error
3029,37673,3.13,2026-02-12,Damaged Item
3030,164277,40.67,2026-02-12,Customer Error
3031,251773,2.64,2026-02-12,Customer Error
3032,292234,6.93,2026-02-12,Late Delivery
3033,25817,7.7,2026-02-12,Late Delivery
3034,273440,5.08,2026-02-12,Late Delivery
3035,157104,10.73,2026-02-12,Wrong Item
3036,183109,17.08,2026-02-12,Wrong Item
3037,24845,26.36,2026-02-12,Late Delivery
3038,118482,65.45,2026-02-12,Damaged Item
3039,280070,62.45,2026-02-12,Wrong Item
3040,300121,114.5,2026-02-12,Damaged Item
3041,198096,17.04,2026-02-12,Wrong Item
3042,54534,3.33,2026-02-12,Wrong Item
3043,280500,30.29,2026-02-12,Late Delivery
3044,82937,16.98,2026-02-12,Wrong Item
3045,163998,15.83,2026-02-12,Late Delivery
3046,2248,24.15,2026-02-12,Damaged Item
3047,293810,26.52,2026-02-12,Wrong Item
3048,138857,303.47,2026-02-12,Wrong Item
3049,273976,7.55,2026-02-12,Customer Error
3050,63978,26.03,2026-02-12,Late Delivery
3051,16633,78.14,2026-02-12,Late Delivery
3052,98593,25.35,2026-02-12,Customer Error
3053,18670,17.3,2026-02-12,Late Delivery
3054,240913,26.97,2026-02-12,Late Delivery
3055,168808,17.54,2026-02-12,Damaged Item
3056,195251,18.44,2026-02-12,Damaged Item
3057,80454,8.53,2026-02-12,Late Delivery
3058,250381,6.02,2026-02-12,Customer Error
3059,71757,11.41,2026-02-12,Late Delivery
3060,286459,3.58,2026-02-12,Damaged Item
3061,194592,290.99,2026-02-12,Wrong Item
3062,31543,16.69,2026-02-12,Wrong Item
3063,137206,56.64,2026-02-12,Late Delivery
3064,259867,38.61,2026-02-12,Damaged Item
3065,218529,30.53,2026-02-12,Wrong Item
3066,194449,4.65,2026-02-12,Customer Error
3067,70888,169.73,2026-02-12,Damaged Item
3068,1383,39.68,2026-02-12,Wrong Item
3069,127824,77.23,2026-02-12,Damaged Item
3070,26276,47.31,2026-02-12,Wrong Item
3071,39159,21.35,2026-02-12,Wrong Item
3072,206767,39.58,2026-02-12,Late Delivery
3073,274477,62.11,2026-02-12,Customer Error
3074,108563,2.22,2026-02-12,Wrong Item
3075,270189,18.38,2026-02-12,Wrong Item
3076,262030,4.78,2026-02-12,Damaged Item
3077,139980,2.95,2026-02-12,Customer Error
3078,135837,31.87,2026-02-12,Damaged Item
3079,270388,23.02,2026-02-12,Customer Error
3080,173107,3.65,2026-02-12,Customer Error
3081,40808,18.55,2026-02-12,Wrong Item
3082,241035,50.31,2026-02-12,Customer Error
3083,243237,26.83,2026-02-12,Late Delivery
3084,297652,43.96,2026-02-12,Wrong Item
3085,106510,29.71,2026-02-12,Damaged Item
3086,39504,4.45,2026-02-12,Customer Error
3087,90486,7.49,2026-02-12,Wrong Item
3088,115222,3.18,2026-02-12,Wrong Item
3089,59058,9.26,2026-02-12,Damaged Item
3090,232064,1.42,2026-02-12,Wrong Item
3091,253533,131.43,2026-02-12,Damaged Item
3092,261377,97.98,2026-02-12,Customer Error
3093,253731,15.11,2026-02-12,Customer Error
3094,281340,11.39,2026-02-12,Wrong Item
3095,304268,19.22,2026-02-12,Wrong Item
3096,63766,4.87,2026-02-12,Wrong Item
3097,23816,23.51,2026-02-12,Wrong Item
3098,51457,114.06,2026-02-12,Damaged Item
3099,228837,6.11,2026-02-12,Late Delivery
3100,161171,34.52,2026-02-12,Wrong Item
3101,68622,22.97,2026-02-12,Wrong Item
3102,295534,13.52,2026-02-12,Wrong Item
3103,275637,13.74,2026-02-12,Wrong Item
3104,179974,18.0,2026-02-12,Customer Error
3105,278630,46.82,2026-02-12,Customer Error
3106,178140,5.82,2026-02-12,Customer Error
3107,116824,16.26,2026-02-12,Late Delivery
3108,282241,13.96,2026-02-12,Late Delivery
3109,161739,21.84,2026-02-12,Late Delivery
3110,124330,88.11,2026-02-12,Customer Error
3111,95287,3.12,2026-02-12,Damaged Item
3112,51536,23.53,2026-02-12,Late Delivery
3113,210160,47.88,2026-02-12,Late Delivery
3114,213267,14.08,2026-02-12,Wrong Item
3115,105770,27.48,2026-02-12,Wrong Item
3116,42545,24.57,2026-02-12,Late Delivery
3117,105136,5.16,2026-02-12,Customer Error
3118,33626,63.49,2026-02-12,Damaged Item
3119,228792,6.28,2026-02-12,Late Delivery
3120,9328,34.08,2026-02-12,Damaged Item
3121,221322,110.92,2026-02-12,Late Delivery
3122,205872,66.33,2026-02-12,Damaged Item
3123,15352,36.42,2026-02-12,Damaged Item
3124,216605,8.74,2026-02-12,Damaged Item
3125,63743,18.05,2026-02-12,Late Delivery
3126,122940,16.93,2026-02-12,Damaged Item
3127,16055,252.88,2026-02-12,Wrong Item
3128,291219,10.27,2026-02-12,Damaged Item
3129,236197,40.81,2026-02-12,Wrong Item
3130,173099,15.81,2026-02-12,Late Delivery
3131,19024,30.28,2026-02-12,Late Delivery
3132,226685,3.2,2026-02-12,Late Delivery
3133,86333,16.92,2026-02-12,Late Delivery
3134,140170,22.1,2026-02-12,Damaged Item
3135,192963,16.94,2026-02-12,Wrong Item
3136,238283,11.45,2026-02-12,Wrong Item
3137,100090,13.39,2026-02-12,Wrong Item
3138,156092,27.39,2026-02-12,Late Delivery
3139,228005,8.93,2026-02-12,Late Delivery
3140,249717,8.47,2026-02-12,Late Delivery
3141,82074,71.53,2026-02-12,Customer Error
3142,20923,14.47,2026-02-12,Wrong Item
3143,222558,85.53,2026-02-12,Customer Error
3144,160338,15.24,2026-02-12,Late Delivery
3145,45430,31.29,2026-02-12,Damaged Item
3146,97761,82.84,2026-02-12,Late Delivery
3147,248315,38.33,2026-02-12,Late Delivery
3148,77978,19.11,2026-02-12,Customer Error
3149,19776,27.91,2026-02-12,Wrong Item
3150,40864,81.16,2026-02-12,Damaged Item
3151,46623,14.49,2026-02-12,Customer Error
3152,127664,72.05,2026-02-12,Damaged Item
3153,166547,39.1,2026-02-12,Late Delivery
3154,58627,1.58,2026-02-12,Wrong Item
3155,37486,4.06,2026-02-12,Customer Error
3156,197557,62.65,2026-02-12,Wrong Item
3157,138080,16.56,2026-02-12,Customer Error
3158,59925,4.61,2026-02-12,Customer Error
3159,53530,17.66,2026-02-12,Wrong Item
3160,21524,19.9,2026-02-12,Wrong Item
3161,191831,16.36,2026-02-12,Wrong Item
3162,191346,36.97,2026-02-12,Wrong Item
3163,42115,7.8,2026-02-12,Damaged Item
3164,244944,21.14,2026-02-12,Late Delivery
3165,67093,13.4,2026-02-12,Damaged Item
3166,65959,1.74,2026-02-12,Damaged Item
3167,162641,61.19,2026-02-12,Wrong Item
3168,12182,31.06,2026-02-12,Damaged Item
3169,41121,102.67,2026-02-12,Customer Error
3170,217118,25.74,2026-02-12,Late Delivery
3171,129892,30.76,2026-02-12,Late Delivery
3172,219604,7.5,2026-02-12,Wrong Item
3173,243546,7.38,2026-02-12,Wrong Item
3174,9386,130.52,2026-02-12,Damaged Item
3175,278949,3.74,2026-02-12,Late Delivery
3176,241638,230.96,2026-02-12,Wrong Item
3177,12290,12.36,2026-02-12,Late Delivery
3178,25695,32.28,2026-02-12,Late Delivery
3179,37060,72.11,2026-02-12,Wrong Item
3180,140782,25.98,2026-02-12,Late Delivery
3181,47107,58.57,2026-02-12,Damaged Item
3182,262057,272.41,2026-02-12,Wrong Item
3183,204331,124.59,2026-02-12,Damaged Item
3184,131554,50.36,2026-02-12,Damaged Item
3185,6732,35.31,2026-02-12,Damaged Item
3186,109056,16.31,2026-02-12,Late Delivery
3187,271320,21.05,2026-02-12,Late Delivery
3188,181384,40.24,2026-02-12,Late Delivery
3189,7094,11.33,2026-02-12,Customer Error
3190,297967,12.52,2026-02-12,Customer Error
3191,245399,26.15,2026-02-12,Customer Error
3192,183599,1.53,2026-02-12,Late Delivery
3193,176657,48.25,2026-02-12,Late Delivery
3194,227679,98.93,2026-02-12,Late Delivery
3195,223055,5.34,2026-02-12,Wrong Item
3196,274274,3.23,2026-02-12,Damaged Item
3197,103376,19.58,2026-02-12,Customer Error
3198,254086,32.2,2026-02-12,Late Delivery
3199,17853,3.72,2026-02-12,Wrong Item
3200,15543,1.84,2026-02-12,Wrong Item
3201,285224,3.51,2026-02-12,Customer Error
3202,286314,28.75,2026-02-12,Late Delivery
3203,75595,26.43,2026-02-12,Customer Error
3204,140593,36.51,2026-02-12,Damaged Item
3205,11123,46.1,2026-02-12,Wrong Item
3206,90336,22.57,2026-02-12,Wrong Item
3207,280290,15.48,2026-02-12,Wrong Item
3208,219402,52.84,2026-02-12,Late Delivery
3209,141039,52.9,2026-02-12,Customer Error
3210,38082,59.53,2026-02-12,Wrong Item
3211,137485,47.93,2026-02-12,Damaged Item
3212,94018,63.97,2026-02-12,Wrong Item
3213,270843,3.52,2026-02-12,Wrong Item
3214,171905,7.74,2026-02-12,Customer Error
3215,51174,17.97,2026-02-12,Late Delivery
3216,226355,5.07,2026-02-12,Damaged Item
3217,33416,19.04,2026-02-12,Customer Error
3218,74638,48.08,2026-02-12,Late Delivery
3219,211136,100.54,2026-02-12,Damaged Item
3220,95894,24.99,2026-02-12,Customer Error
3221,198268,25.62,2026-02-12,Wrong Item
3222,298501,47.94,2026-02-12,Wrong Item
3223,11195,60.56,2026-02-12,Wrong Item
3224,212273,43.57,2026-02-12,Customer Error
3225,286778,17.5,2026-02-12,Late Delivery
3226,223830,416.77,2026-02-12,Damaged Item
3227,76029,12.16,2026-02-12,Customer Error
3228,270655,41.28,2026-02-12,Wrong Item
3229,75158,51.8,2026-02-12,Customer Error
3230,220081,26.34,2026-02-12,Wrong Item
3231,47329,72.05,2026-02-12,Wrong Item
3232,58854,8.94,2026-02-12,Wrong Item
3233,43261,72.19,2026-02-12,Customer Error
3234,249368,7.94,2026-02-12,Wrong Item
3235,95029,3.99,2026-02-12,Customer Error
3236,270070,15.81,2026-02-12,Wrong Item
3237,30912,11.74,2026-02-12,Late Delivery
3238,190445,239.92,2026-02-12,Damaged Item
3239,293571,62.13,2026-02-12,Wrong Item
3240,296291,27.88,2026-02-12,Damaged Item
3241,179324,19.51,2026-02-12,Wrong Item
3242,282771,31.19,2026-02-12,Damaged Item
3243,189316,55.01,2026-02-12,Late Delivery
3244,110723,4.71,2026-02-12,Late Delivery
3245,213893,111.59,2026-02-12,Customer Error
3246,114530,14.36,2026-02-12,Wrong Item
3247,67690,14.75,2026-02-12,Late Delivery
3248,134552,20.21,2026-02-12,Damaged Item
3249,12000,26.02,2026-02-12,Wrong Item
3250,80929,19.43,2026-02-12,Damaged Item
3251,69494,44.01,2026-02-12,Late Delivery
3252,180719,5.46,2026-02-12,Damaged Item
3253,272064,34.37,2026-02-12,Late Delivery
3254,227355,9.58,2026-02-12,Wrong Item
3255,184844,12.82,2026-02-12,Customer Error
3256,24144,10.84,2026-02-12,Damaged Item
3257,84580,11.61,2026-02-12,Customer Error
3258,144847,19.71,2026-02-12,Wrong Item
3259,289040,11.08,2026-02-12,Damaged Item
3260,115475,7.08,2026-02-12,Damaged Item
3261,219838,9.17,2026-02-12,Customer Error
3262,75705,41.07,2026-02-12,Wrong Item
3263,128981,51.01,2026-02-12,Late Delivery
3264,267700,12.31,2026-02-12,Wrong Item
3265,65989,84.96,2026-02-12,Damaged Item
3266,733,30.79,2026-02-12,Customer Error
3267,212894,21.42,2026-02-12,Wrong Item
3268,88521,11.1,2026-02-12,Damaged Item
3269,254964,5.15,2026-02-12,Damaged Item
3270,35528,101.04,2026-02-12,Late Delivery
3271,144951,16.94,2026-02-12,Late Delivery
3272,277212,75.71,2026-02-12,Late Delivery
3273,13120,29.17,2026-02-12,Customer Error
3274,89663,85.0,2026-02-12,Late Delivery
3275,304476,22.87,2026-02-12,Damaged Item
3276,58202,32.47,2026-02-12,Customer Error
3277,122386,6.06,2026-02-12,Wrong Item
3278,227659,1.97,2026-02-12,Damaged Item
3279,166255,7.35,2026-02-12,Customer Error
3280,72078,11.11,2026-02-12,Customer Error
3281,260236,58.69,2026-02-12,Wrong Item
3282,161797,28.12,2026-02-12,Late Delivery
3283,75374,125.86,2026-02-12,Damaged Item
3284,256518,24.23,2026-02-12,Customer Error
3285,65519,10.79,2026-02-12,Wrong Item
3286,88055,23.57,2026-02-12,Damaged Item
3287,112494,100.22,2026-02-12,Late Delivery
3288,164230,15.62,2026-02-12,Late Delivery
3289,134336,14.24,2026-02-12,Late Delivery
3290,3010,35.91,2026-02-12,Late Delivery
3291,157996,55.78,2026-02-12,Customer Error
3292,89286,15.23,2026-02-12,Damaged Item
3293,244061,56.62,2026-02-12,Damaged Item
3294,298730,92.39,2026-02-12,Late Delivery
3295,106155,22.06,2026-02-12,Customer Error
3296,294087,22.06,2026-02-12,Damaged Item
3297,214794,17.41,2026-02-12,Damaged Item
3298,148268,8.88,2026-02-12,Late Delivery
3299,298388,76.64,2026-02-12,Late Delivery
3300,19091,32.1,2026-02-12,Customer Error
3301,123843,61.8,2026-02-12,Customer Error
3302,109664,19.32,2026-02-12,Damaged Item
3303,112249,22.01,2026-02-12,Damaged Item
3304,47124,2.84,2026-02-12,Wrong Item
3305,126353,257.24,2026-02-12,Damaged Item
3306,271182,37.85,2026-02-12,Wrong Item
3307,108069,26.95,2026-02-12,Wrong Item
3308,7167,28.05,2026-02-12,Wrong Item
3309,96177,41.54,2026-02-12,Customer Error
3310,93026,14.59,2026-02-12,Late Delivery
3311,209473,19.31,2026-02-12,Wrong Item
3312,304471,7.03,2026-02-12,Late Delivery
3313,213066,24.39,2026-02-12,Late Delivery
3314,269861,42.13,2026-02-12,Damaged Item
3315,15660,31.1,2026-02-12,Wrong Item
3316,198585,45.94,2026-02-12,Customer Error
3317,148527,26.26,2026-02-12,Late Delivery
3318,40016,28.82,2026-02-12,Late Delivery
3319,180854,9.24,2026-02-12,Damaged Item
3320,248613,24.5,2026-02-12,Damaged Item
3321,160342,11.94,2026-02-12,Customer Error
3322,170394,22.95,2026-02-12,Damaged Item
3323,172507,29.83,2026-02-12,Late Delivery
3324,216151,68.3,2026-02-12,Wrong Item
3325,55036,79.43,2026-02-12,Customer Error
3326,66607,48.95,2026-02-12,Late Delivery
3327,282296,19.0,2026-02-12,Wrong Item
3328,17220,28.66,2026-02-12,Customer Error
3329,234830,45.29,2026-02-12,Customer Error
3330,130982,16.17,2026-02-12,Wrong Item
3331,248963,6.67,2026-02-12,Customer Error
3332,10941,38.57,2026-02-12,Damaged Item
3333,221378,7.59,2026-02-12,Late Delivery
3334,289375,11.19,2026-02-12,Wrong Item
3335,133536,7.33,2026-02-12,Late Delivery
3336,185534,17.74,2026-02-12,Wrong Item
3337,29563,5.59,2026-02-12,Wrong Item
3338,233446,4.0,2026-02-12,Late Delivery
3339,78991,33.5,2026-02-12,Late Delivery
3340,137069,30.62,2026-02-12,Damaged Item
3341,170651,84.13,2026-02-12,Late Delivery
3342,142304,7.24,2026-02-12,Wrong Item
3343,95698,40.65,2026-02-12,Damaged Item
3344,163154,43.1,2026-02-12,Late Delivery
3345,16704,34.72,2026-02-12,Customer Error
3346,99586,41.25,2026-02-12,Damaged Item
3347,60,26.64,2026-02-12,Customer Error
3348,288474,13.93,2026-02-12,Late Delivery
3349,226143,70.84,2026-02-12,Damaged Item
3350,44675,4.79,2026-02-12,Damaged Item
3351,182987,19.39,2026-02-12,Late Delivery
3352,171784,72.18,2026-02-12,Customer Error
3353,36236,93.46,2026-02-12,Wrong Item
3354,43615,63.39,2026-02-12,Late Delivery
3355,144867,14.61,2026-02-12,Customer Error
3356,27598,39.97,2026-02-12,Customer Error
3357,279350,4.92,2026-02-12,Damaged Item
3358,191504,44.94,2026-02-12,Wrong Item
3359,156516,68.65,2026-02-12,Wrong Item
3360,200426,12.04,2026-02-12,Late Delivery
3361,124612,20.76,2026-02-12,Late Delivery
3362,37922,3.82,2026-02-12,Damaged Item
3363,91295,19.77,2026-02-12,Customer Error
3364,230973,17.8,2026-02-12,Damaged Item
3365,260786,9.41,2026-02-12,Damaged Item
3366,280504,84.82,2026-02-12,Damaged Item
3367,7066,16.78,2026-02-12,Wrong Item
3368,126766,84.93,2026-02-12,Customer Error
3369,7316,17.31,2026-02-12,Late Delivery
3370,183472,65.06,2026-02-12,Late Delivery
3371,251279,3.59,2026-02-12,Late Delivery
3372,25087,15.11,2026-02-12,Damaged Item
3373,293340,21.25,2026-02-12,Late Delivery
3374,196253,42.96,2026-02-12,Wrong Item
3375,217534,82.09,2026-02-12,Customer Error
3376,108996,5.41,2026-02-12,Customer Error
3377,279042,43.44,2026-02-12,Late Delivery
3378,63910,38.3,2026-02-12,Wrong Item
3379,119051,13.17,2026-02-12,Late Delivery
3380,168332,25.58,2026-02-12,Customer Error
3381,146599,41.79,2026-02-12,Customer Error
3382,201203,32.68,2026-02-12,Late Delivery
3383,170541,35.31,2026-02-12,Damaged Item
3384,214840,57.91,2026-02-12,Late Delivery
3385,197075,7.11,2026-02-12,Late Delivery
3386,6292,30.51,2026-02-12,Damaged Item
3387,103197,61.4,2026-02-12,Damaged Item
3388,76718,38.15,2026-02-12,Late Delivery
3389,151718,9.51,2026-02-12,Wrong Item
3390,1578,34.13,2026-02-12,Customer Error
3391,222239,36.47,2026-02-12,Customer Error
3392,18363,47.07,2026-02-12,Wrong Item
3393,288542,28.45,2026-02-12,Customer Error
3394,285880,22.68,2026-02-12,Damaged Item
3395,133247,101.53,2026-02-12,Damaged Item
3396,161844,137.43,2026-02-12,Damaged Item
3397,69714,32.29,2026-02-12,Wrong Item
3398,269628,3.54,2026-02-12,Customer Error
3399,273340,34.92,2026-02-12,Damaged Item
3400,211221,16.75,2026-02-12,Late Delivery
3401,96321,24.62,2026-02-12,Wrong Item
3402,141435,15.56,2026-02-12,Wrong Item
3403,179828,11.74,2026-02-12,Late Delivery
3404,260805,0.0,2026-02-12,Wrong Item
3405,236282,104.44,2026-02-12,Customer Error
3406,158267,28.3,2026-02-12,Late Delivery
3407,628,118.99,2026-02-12,Customer Error
3408,254147,13.52,2026-02-12,Damaged Item
3409,124185,4.76,2026-02-12,Customer Error
3410,233150,28.48,2026-02-12,Damaged Item
3411,78401,191.5,2026-02-12,Customer Error
3412,248506,21.87,2026-02-12,Late Delivery
3413,61582,10.9,2026-02-12,Damaged Item
3414,263048,16.69,2026-02-12,Customer Error
3415,63541,12.65,2026-02-12,Late Delivery
3416,90431,54.54,2026-02-12,Wrong Item
3417,277837,50.39,2026-02-12,Customer Error
3418,260885,64.99,2026-02-12,Late Delivery
3419,225560,23.5,2026-02-12,Damaged Item
3420,194069,2.87,2026-02-12,Wrong Item
3421,235943,25.88,2026-02-12,Customer Error
3422,191054,20.64,2026-02-12,Wrong Item
3423,189932,59.65,2026-02-12,Customer Error
3424,189278,38.85,2026-02-12,Customer Error
3425,282557,51.3,2026-02-12,Damaged Item
3426,288166,8.73,2026-02-12,Damaged Item
3427,130089,15.78,2026-02-12,Customer Error
3428,167390,33.17,2026-02-12,Damaged Item
3429,222411,14.48,2026-02-12,Wrong Item
3430,206026,1.6,2026-02-12,Customer Error
3431,277882,11.99,2026-02-12,Late Delivery
3432,153804,3.12,2026-02-12,Late Delivery
3433,261573,20.61,2026-02-12,Late Delivery
3434,151036,49.45,2026-02-12,Customer Error
3435,171394,50.28,2026-02-12,Customer Error
3436,220389,49.86,2026-02-12,Late Delivery
3437,246058,3.8,2026-02-12,Late Delivery
3438,236534,17.9,2026-02-12,Customer Error
3439,237614,46.82,2026-02-12,Damaged Item
3440,143703,4.96,2026-02-12,Damaged Item
3441,294622,17.6,2026-02-12,Wrong Item
3442,50815,1.38,2026-02-12,Customer Error
3443,5712,119.74,2026-02-12,Late Delivery
3444,94849,56.3,2026-02-12,Damaged Item
3445,244431,16.1,2026-02-12,Customer Error
3446,160930,29.54,2026-02-12,Wrong Item
3447,276329,60.26,2026-02-12,Late Delivery
3448,860,20.49,2026-02-12,Wrong Item
3449,219855,5.31,2026-02-12,Wrong Item
3450,93980,11.43,2026-02-12,Wrong Item
3451,145727,2.61,2026-02-12,Late Delivery
3452,297633,6.63,2026-02-12,Customer Error
3453,74266,16.33,2026-02-12,Customer Error
3454,235313,31.77,2026-02-12,Late Delivery
3455,97453,9.27,2026-02-12,Wrong Item
3456,145528,23.74,2026-02-12,Damaged Item
3457,215268,20.22,2026-02-12,Wrong Item
3458,251317,53.52,2026-02-12,Late Delivery
3459,31516,84.64,2026-02-12,Damaged Item
3460,287280,19.24,2026-02-12,Customer Error
3461,52305,21.25,2026-02-12,Late Delivery
3462,260707,11.57,2026-02-12,Wrong Item
3463,212109,37.75,2026-02-12,Wrong Item
3464,192798,3.22,2026-02-12,Damaged Item
3465,84008,6.39,2026-02-12,Customer Error
3466,180649,4.2,2026-02-12,Customer Error
3467,63002,12.44,2026-02-12,Damaged Item
3468,156687,26.23,2026-02-12,Wrong Item
3469,112673,61.59,2026-02-12,Damaged Item
3470,228493,4.88,2026-02-12,Wrong Item
3471,216271,22.74,2026-02-12,Damaged Item
3472,223289,7.31,2026-02-12,Damaged Item
3473,291210,15.14,2026-02-12,Late Delivery
3474,81329,60.19,2026-02-12,Damaged Item
3475,121084,40.06,2026-02-12,Wrong Item
3476,119563,230.05,2026-02-12,Wrong Item
3477,128008,19.85,2026-02-12,Damaged Item
3478,245872,20.31,2026-02-12,Customer Error
3479,47449,139.06,2026-02-12,Customer Error
3480,213633,9.52,2026-02-12,Damaged Item
3481,159569,8.24,2026-02-12,Customer Error
3482,286646,33.96,2026-02-12,Damaged Item
